Zones	2	3	4	5	6	7	8
0	$17.26	$17.97	$18.74	$20.82	$25.58	$26.99	$27.53
1	$18.04	$18.79	$19.60	$21.77	$26.74	$28.22	$28.78
2	$18.35	$19.17	$19.98	$23.20	$29.59	$32.50	$34.18
3	$18.66	$19.79	$21.15	$25.55	$33.99	$37.65	$39.20
4	$19.23	$20.47	$22.89	$29.83	$39.27	$42.99	$44.61
5	$19.79	$21.15	$24.87	$33.12	$43.86	$47.89	$50.75
6	$20.65	$21.95	$27.11	$36.17	$48.76	$53.22	$55.58
7	$21.53	$24.07	$29.41	$39.51	$54.84	$59.06	$61.23
8	$22.39	$26.24	$31.45	$43.11	$60.67	$65.08	$67.37
9	$23.58	$27.42	$33.99	$46.28	$66.01	$71.35	$73.95
10	$24.69	$29.22	$36.60	$49.44	$70.47	$77.61	$79.97
11	$25.81	$30.76	$38.27	$52.85	$76.06	$83.19	$86.66
12	$27.17	$32.57	$40.39	$55.83	$81.95	$89.22	$92.62
13	$29.10	$34.25	$41.94	$59.18	$87.29	$93.55	$98.03
14	$30.52	$36.04	$44.67	$62.59	$92.62	$98.45	$102.43
15	$31.69	$36.92	$46.84	$65.01	$97.52	$102.80	$107.08
16	$32.44	$38.15	$48.89	$67.13	$101.81	$108.08	$111.61
17	$33.43	$39.27	$50.99	$70.35	$106.40	$113.84	$116.82
18	$34.56	$40.57	$52.85	$72.77	$110.80	$118.86	$123.65
19	$35.91	$41.69	$54.41	$75.75	$114.84	$124.33	$127.74
20	$37.16	$43.48	$56.51	$79.28	$118.93	$128.60	$132.51
21	$38.89	$45.16	$58.63	$81.95	$123.15	$133.01	$138.60
22	$40.08	$47.33	$60.24	$84.25	$127.18	$138.10	$143.75
23	$41.07	$48.39	$62.41	$86.66	$131.77	$142.63	$149.09
24	$42.00	$50.31	$64.40	$90.02	$136.55	$148.21	$154.42
25	$43.37	$51.74	$65.63	$93.12	$141.01	$153.42	$159.69
26	$44.67	$53.16	$68.06	$96.16	$145.80	$158.70	$164.09
27	$46.09	$54.72	$69.79	$99.57	$150.75	$164.04	$169.25
28	$47.58	$56.51	$71.40	$101.92	$154.61	$168.26	$173.34
29	$48.89	$57.57	$73.52	$104.35	$158.76	$172.48	$178.49
30	$49.75	$59.12	$76.06	$107.77	$163.10	$177.12	$183.02
31	$51.24	$61.11	$78.11	$110.18	$166.83	$180.98	$187.92
32	$51.99	$62.47	$80.34	$112.85	$171.73	$186.00	$192.45
33	$53.48	$64.09	$82.57	$115.26	$176.32	$190.28	$197.35
34	$55.15	$65.26	$84.31	$119.30	$181.65	$194.99	$202.19
35	$56.27	$67.25	$86.11	$121.66	$187.12	$199.89	$207.15
36	$57.13	$68.74	$87.91	$124.14	$192.14	$206.22	$212.49
37	$58.19	$69.72	$90.02	$127.36	$197.35	$211.68	$218.07
38	$59.18	$70.78	$92.31	$129.92	$202.38	$217.20	$224.03
39	$61.04	$72.65	$93.86	$132.51	$207.28	$222.97	$229.86
40	$62.59	$74.57	$96.09	$135.49	$211.99	$228.44	$234.95
41	$64.20	$76.37	$97.21	$137.98	$216.78	$234.39	$241.28
42	$65.26	$78.23	$99.20	$140.90	$221.42	$240.17	$247.35
43	$66.63	$79.84	$100.69	$143.26	$226.63	$244.63	$252.51
44	$67.75	$80.83	$102.98	$145.80	$231.04	$248.78	$257.47
45	$68.06	$82.82	$104.48	$147.84	$235.26	$253.44	$261.31
46	$70.16	$83.75	$106.58	$150.08	$239.23	$257.53	$267.65
47	$71.66	$85.42	$108.45	$152.18	$243.88	$261.50	$272.86
48	$73.08	$87.47	$110.31	$154.42	$248.23	$265.97	$277.51
49	$74.57	$89.46	$112.29	$157.15	$252.45	$269.88	$282.66
50	$75.62	$90.57	$113.97	$159.76	$256.78	$273.60	$287.19
51	$76.74	$91.63	$115.95	$162.12	$261.00	$274.10	$292.16
52	$77.61	$93.00	$118.00	$165.96	$264.98	$284.08	$297.24
53	$79.17	$94.85	$119.67	$166.36	$265.39	$289.05	$300.90
54	$80.28	$96.40	$121.53	$166.67	$265.96	$294.64	$305.49
55	$81.77	$98.08	$122.77	$171.04	$277.36	$299.93	$309.96
56	$83.06	$99.33	$123.08	$171.48	$278.51	$300.46	$315.48
57	$84.07	$100.94	$126.74	$179.42	$287.56	$310.27	$321.38
58	$85.62	$102.67	$129.04	$182.28	$293.02	$315.48	$326.28
59	$86.48	$103.91	$131.53	$182.59	$298.48	$320.63	$331.55
60	$86.79	$104.85	$133.63	$187.76	$302.84	$325.21	$335.21
61	$89.15	$106.27	$134.65	$188.29	$303.28	$325.67	$335.58
62	$89.83	$108.32	$134.96	$188.60	$303.95	$326.40	$336.39
63	$90.14	$110.00	$135.27	$192.50	$317.09	$340.98	$352.39
64	$90.45	$111.11	$135.62	$192.89	$321.75	$346.51	$354.00
65	$95.29	$113.41	$142.51	$198.41	$324.96	$352.27	$363.58
66	$96.47	$114.46	$144.30	$198.96	$325.28	$356.74	$364.55
67	$97.34	$116.76	$144.61	$199.27	$325.59	$359.16	$364.86
68	$98.52	$117.69	$148.61	$201.30	$329.94	$359.47	$369.33
69	$100.13	$118.81	$149.02	$201.76	$333.97	$360.21	$375.79
70	$101.68	$121.22	$152.92	$210.90	$336.00	$375.10	$390.84
71	$101.99	$122.90	$153.31	$211.82	$337.08	$376.59	$392.35
72	$102.30	$123.83	$155.16	$219.25	$358.54	$383.97	$394.31
73	$102.61	$124.14	$155.47	$222.93	$361.08	$384.72	$394.65
74	$102.93	$124.45	$155.78	$223.30	$361.39	$385.03	$401.17
75	$106.58	$127.60	$157.64	$227.75	$361.70	$389.99	$406.25
76	$106.95	$127.93	$157.95	$228.19	$367.39	$399.27	$407.26
77	$107.26	$128.24	$161.10	$228.52	$367.97	$400.20	$415.43
78	$108.26	$128.60	$161.43	$229.18	$368.97	$401.48	$416.24
79	$111.06	$135.75	$166.95	$242.37	$388.94	$426.86	$432.49
80	$111.37	$137.05	$167.51	$243.70	$393.16	$429.40	$445.41
81	$112.36	$137.36	$167.82	$244.01	$393.59	$429.71	$446.71
82	$113.47	$140.33	$172.22	$250.22	$393.90	$430.32	$452.23
83	$115.46	$140.65	$176.79	$252.86	$400.11	$442.37	$455.76
84	$115.77	$140.96	$177.25	$253.18	$405.86	$443.58	$465.92
85	$121.53	$144.18	$178.99	$259.44	$406.43	$443.89	$466.95
86	$123.21	$146.11	$179.30	$260.07	$406.74	$444.20	$467.26
87	$124.09	$149.02	$179.61	$260.38	$407.05	$444.51	$467.67
88	$125.13	$149.76	$184.26	$260.69	$407.36	$445.08	$475.80
89	$126.06	$151.81	$184.82	$261.00	$412.39	$456.50	$476.62
90	$126.37	$152.12	$185.13	$261.31	$418.14	$465.28	$484.61
91	$126.68	$152.43	$185.44	$261.63	$418.72	$466.16	$485.42
92	$126.99	$152.82	$185.75	$261.94	$419.03	$481.26	$501.30
93	$128.42	$153.13	$190.68	$262.25	$419.34	$482.78	$502.90
94	$130.34	$155.66	$191.18	$262.56	$419.65	$483.09	$503.21
95	$130.65	$155.97	$191.49	$262.87	$420.92	$483.40	$503.52
96	$133.76	$156.29	$194.56	$267.77	$446.42	$483.99	$506.62
97	$134.07	$156.60	$194.87	$268.26	$448.97	$495.51	$506.93
98	$134.38	$156.91	$195.18	$268.57	$449.81	$496.67	$507.24
99	$134.69	$157.24	$195.74	$271.86	$466.50	$508.76	$508.77
100	$138.00	$158.00	$207.00	$299.00	$485.00	$515.00	$540.00
101	$139.38	$159.58	$209.07	$301.99	$489.85	$520.15	$545.40
102	$140.76	$161.16	$211.14	$304.98	$494.70	$525.30	$550.80
103	$142.14	$162.74	$213.21	$307.97	$499.55	$530.45	$556.20
104	$143.52	$164.32	$215.28	$310.96	$504.40	$535.60	$561.60
105	$144.90	$165.90	$217.35	$313.95	$509.25	$540.75	$567.00
106	$146.28	$167.48	$219.42	$316.94	$514.10	$545.90	$572.40
